Epoch,disc_loss,gen_loss
0,0.7224133610725403,0.6880598068237305
1,0.7006357312202454,0.6884979009628296
2,0.6935338973999023,0.7293041944503784
3,0.6878863573074341,0.7278127074241638
4,0.6854368448257446,0.7189186215400696
5,0.6889640688896179,0.7408953309059143
6,0.6823745965957642,0.7327672839164734
7,0.6628606915473938,0.7507857084274292
8,0.6623810529708862,0.735919713973999
9,0.6557700037956238,0.75975102186203
10,0.6510926485061646,0.773773193359375
11,0.6454452276229858,0.7750572562217712
12,0.6381042003631592,0.7797364592552185
13,0.6355225443840027,0.7882044911384583
14,0.6260237693786621,0.8000202775001526
15,0.63493412733078,0.7978667616844177
16,0.6118294596672058,0.8128358125686646
17,0.6139062643051147,0.8129522800445557
18,0.609093964099884,0.8315606117248535
19,0.5931035876274109,0.8393323421478271
20,0.6155597567558289,0.8537317514419556
21,0.5864166021347046,0.8524730205535889
22,0.5901370644569397,0.876236081123352
23,0.5859588384628296,0.8868435025215149
24,0.5912598371505737,0.8990277051925659
25,0.5708986520767212,0.9079062938690186
26,0.5738770961761475,0.9174890518188477
27,0.5876388549804688,0.9287576079368591
28,0.5494558811187744,0.9425705075263977
29,0.5483971834182739,0.9482247829437256
30,0.542451798915863,0.9649402499198914
31,0.5958612561225891,0.9670791029930115
32,0.5279862880706787,0.9887146949768066
33,0.5236825346946716,0.9935567378997803
34,0.5211715698242188,1.0001769065856934
35,0.5248780250549316,1.0131518840789795
36,0.5114604830741882,1.0224238634109497
37,0.5050967335700989,1.0333340167999268
38,0.5006564855575562,1.0539554357528687
39,0.49955934286117554,1.0649311542510986
40,0.4977729916572571,1.081463098526001
41,0.48897355794906616,1.0831890106201172
42,0.48105499148368835,1.1051750183105469
43,0.48399555683135986,1.0986969470977783
44,0.48278945684432983,1.1227457523345947
45,0.47048038244247437,1.1347784996032715
46,0.5134145021438599,1.149141550064087
47,0.461808979511261,1.1458661556243896
48,0.46224313974380493,1.16636323928833
49,0.452880322933197,1.1773473024368286
50,0.44901636242866516,1.2016783952713013
51,0.44464778900146484,1.2090222835540771
52,0.43691325187683105,1.2298582792282104
53,0.43718841671943665,1.22072434425354
54,0.433091938495636,1.2452573776245117
55,0.48721614480018616,1.2684353590011597
56,0.44659101963043213,1.2530772686004639
57,0.43054303526878357,1.287805438041687
58,0.42765364050865173,1.3009986877441406
59,0.4099526107311249,1.313452959060669
60,0.4118236005306244,1.3168364763259888
61,0.4359712600708008,1.350110650062561
62,0.40282121300697327,1.3487002849578857
63,0.39832642674446106,1.3712947368621826
64,0.4267168343067169,1.3758426904678345
65,0.3831788897514343,1.4036619663238525
66,0.3856859505176544,1.4113458395004272
67,0.3846026360988617,1.4175693988800049
68,0.4596983790397644,1.4427604675292969
69,0.3700307011604309,1.4600857496261597
70,0.39528369903564453,1.4634430408477783
71,0.44406118988990784,1.4909971952438354
72,0.36582350730895996,1.4899561405181885
73,0.4401548206806183,1.5072345733642578
74,0.36798399686813354,1.5165493488311768
75,0.35668671131134033,1.5182969570159912
76,0.4491276144981384,1.5518593788146973
77,0.3749050796031952,1.5696351528167725
78,0.3499409556388855,1.578019618988037
79,0.42481815814971924,1.5931241512298584
80,0.34748995304107666,1.5927075147628784
81,0.4030735492706299,1.6158088445663452
82,0.3254007399082184,1.637761116027832
83,0.3415742814540863,1.6389200687408447
84,0.34811264276504517,1.6621437072753906
85,0.3297858238220215,1.650768756866455
86,0.3199712336063385,1.6747634410858154
87,0.31461599469184875,1.7050055265426636
88,0.4267023503780365,1.703064203262329
89,0.30847829580307007,1.7354320287704468
90,0.31126320362091064,1.7540390491485596
91,0.3037371039390564,1.7604626417160034
92,0.2985997200012207,1.7736337184906006
93,0.32550618052482605,1.7970863580703735
94,0.29630452394485474,1.8062727451324463
95,0.49202674627304077,1.8070132732391357
96,0.2871742248535156,1.8264195919036865
97,0.2919122874736786,1.8356504440307617
98,0.28767701983451843,1.8462519645690918
99,0.29829949140548706,1.8777588605880737
100,0.3875730633735657,1.8844027519226074
101,0.3697647750377655,1.8695889711380005
102,0.27744340896606445,1.8967677354812622
103,0.29469120502471924,1.9151661396026611
104,0.290576308965683,1.9432861804962158
105,0.2773827016353607,1.9274582862854004
106,0.3687019646167755,1.956546425819397
107,0.26778069138526917,1.9721479415893555
108,0.2794661819934845,2.0020031929016113
109,0.2967437505722046,1.9866104125976562
110,0.26054996252059937,2.0136022567749023
111,0.26685139536857605,2.034226894378662
112,0.2816176116466522,2.048795461654663
113,0.2512870728969574,2.050874710083008
114,0.2610796093940735,2.079951763153076
115,0.37181803584098816,2.0832607746124268
116,0.24803510308265686,2.0857346057891846
117,0.3982445001602173,2.1143128871917725
118,0.2746516168117523,2.134941339492798
119,0.2469283938407898,2.122905969619751
120,0.259111613035202,2.176666736602783
121,0.27034062147140503,2.178839683532715
122,0.25381696224212646,2.1923317909240723
123,0.23143060505390167,2.185201406478882
124,0.23642033338546753,2.2348058223724365
125,0.23281224071979523,2.190894603729248
126,0.22467899322509766,2.2389962673187256
127,0.2324758768081665,2.285923480987549
128,0.22501593828201294,2.2852084636688232
129,0.49090060591697693,2.2864484786987305
130,0.2734837830066681,2.245211601257324
131,0.24577006697654724,2.3107316493988037
132,0.21634534001350403,2.3467698097229004
133,0.227309450507164,2.3451106548309326
134,0.2223232239484787,2.3526434898376465
135,0.2400650978088379,2.3792409896850586
136,0.2277655154466629,2.3471126556396484
137,0.31110256910324097,2.4145374298095703
138,0.23613965511322021,2.4270524978637695
139,0.24937038123607635,2.436408042907715
140,0.209295392036438,2.4108290672302246
141,0.2876238226890564,2.4588122367858887
142,0.32202664017677307,2.422891616821289
143,0.2279117852449417,2.4756200313568115
144,0.23143066465854645,2.503330945968628
145,0.20818498730659485,2.521972894668579
146,0.22945666313171387,2.5221917629241943
147,0.255217969417572,2.4583725929260254
148,0.21940656006336212,2.533308506011963
149,0.21466943621635437,2.562763214111328
150,0.23785312473773956,2.5737247467041016
151,0.2029414027929306,2.5509626865386963
152,0.21242377161979675,2.5889644622802734
153,0.2394736409187317,2.575558662414551
154,0.21591296792030334,2.596186399459839
155,0.24328027665615082,2.6365318298339844
156,0.23301254212856293,2.581007957458496
157,0.21631111204624176,2.6073410511016846
158,0.21165740489959717,2.67390775680542
159,0.19435134530067444,2.675351619720459
160,0.21348923444747925,2.6534223556518555
161,0.19556596875190735,2.6896398067474365
162,0.21183227002620697,2.6831579208374023
163,0.19682203233242035,2.6201913356781006
164,0.20594489574432373,2.7688610553741455
165,0.3207058906555176,2.7115817070007324
166,0.22065240144729614,2.721086025238037
167,0.19130879640579224,2.735902786254883
168,0.19083745777606964,2.703073740005493
169,0.18885228037834167,2.7053472995758057
170,0.19429901242256165,2.755034923553467
171,0.19727057218551636,2.780900478363037
172,0.21634089946746826,2.8522603511810303
173,0.3481218218803406,2.7985458374023438
174,0.36994239687919617,2.7933175563812256
175,0.1918506771326065,2.866800308227539
176,0.31654778122901917,2.878509521484375
177,0.1913699209690094,2.868593692779541
178,0.21113544702529907,2.828744649887085
179,0.19796986877918243,2.919916868209839
180,0.2889510989189148,2.9245293140411377
181,0.37031465768814087,2.946364402770996
182,0.19927361607551575,2.9224319458007812
183,0.18314076960086823,2.9010281562805176
184,0.22328642010688782,2.9804959297180176
185,0.19055353105068207,2.943647623062134
186,0.1852255016565323,2.9987306594848633
187,0.18975341320037842,2.9806580543518066
188,0.19771678745746613,2.971001148223877
189,0.2070801556110382,2.959585189819336
190,0.19471360743045807,2.9873790740966797
191,0.18967081606388092,2.9937076568603516
192,0.3408968448638916,3.0109829902648926
193,0.1878463327884674,3.005329132080078
194,0.18687264621257782,3.039412021636963
195,0.19333341717720032,3.0432910919189453
196,0.1846122145652771,3.066462278366089
197,0.1991938054561615,3.038914680480957
198,0.18003608286380768,3.084669351577759
199,0.4909042716026306,3.089292526245117
200,0.1809651106595993,3.111304998397827
201,0.19048452377319336,3.1138267517089844
202,0.17999787628650665,3.1318624019622803
203,0.17903617024421692,3.0938215255737305
204,0.17825675010681152,3.111351728439331
205,0.321501225233078,3.145128011703491
206,0.1925836056470871,3.1568894386291504
207,0.19476088881492615,3.1837072372436523
208,0.18719683587551117,3.171431541442871
209,0.1798708438873291,3.1724472045898438
210,0.1787768453359604,3.2063584327697754
211,0.17720802128314972,3.2057669162750244
212,0.33936795592308044,3.223604679107666
213,0.1822790503501892,3.233165740966797
214,0.29524344205856323,3.215787649154663
215,0.19283254444599152,3.2428839206695557
216,0.17675037682056427,3.2445082664489746
217,0.17706875503063202,3.2436301708221436
218,0.17748674750328064,3.229856491088867
219,0.18046893179416656,3.26908802986145
220,0.17687290906906128,3.256826877593994
221,0.3647129237651825,3.2709262371063232
222,0.31678229570388794,3.3034210205078125
223,0.17665652930736542,3.3167548179626465
224,0.19379933178424835,3.314614772796631
225,0.1760437935590744,3.322211742401123
226,0.2875526249408722,3.2903478145599365
227,0.35754141211509705,3.3278729915618896
228,0.1855715960264206,3.320751428604126
229,0.18135711550712585,3.348954200744629
230,0.18329519033432007,3.353898286819458
231,0.3400518298149109,3.3776769638061523
232,0.1756022870540619,3.343895673751831
233,0.17561031877994537,3.3742549419403076
234,0.1810244768857956,3.3878231048583984
235,0.17732718586921692,3.4038453102111816
236,0.17654500901699066,3.4184558391571045
237,0.3037559688091278,3.4037070274353027
238,0.34753522276878357,3.422368288040161
239,0.17956481873989105,3.3801283836364746
240,0.1786583513021469,3.4181556701660156
241,0.17829762399196625,3.418335199356079
242,0.17907404899597168,3.4546196460723877
243,0.1754201352596283,3.4798238277435303
244,0.17874127626419067,3.4322755336761475
245,0.18265369534492493,3.490945816040039
246,0.17476464807987213,3.4724020957946777
247,0.18456868827342987,3.478416919708252
248,0.1740437150001526,3.4803452491760254
249,0.18011315166950226,3.4942736625671387
250,0.17548702657222748,3.503150224685669
251,0.3247935473918915,3.522376298904419
252,0.18199673295021057,3.526095151901245
253,0.1753401756286621,3.5477890968322754
254,0.18517039716243744,3.5405948162078857
255,0.1806529462337494,3.5193517208099365
256,0.1738491654396057,3.546149492263794
257,0.30273255705833435,3.5368340015411377
258,0.24245309829711914,3.560166120529175
259,0.174097940325737,3.5821950435638428
260,0.17449703812599182,3.559269905090332
261,0.17738845944404602,3.5758633613586426
262,0.17425411939620972,3.5827689170837402
263,0.17866156995296478,3.6308441162109375
264,0.1828896403312683,3.6142725944519043
265,0.17288967967033386,3.6253890991210938
266,0.17292530834674835,3.6307897567749023
267,0.17233425378799438,3.6413183212280273
268,0.1723208874464035,3.648900032043457
269,0.17182320356369019,3.6632986068725586
270,0.17844092845916748,3.677823781967163
271,0.17519448697566986,3.6705596446990967
272,0.2522524893283844,3.6805338859558105
273,0.1843283772468567,3.689232110977173
274,0.17327439785003662,3.697305917739868
275,0.17270882427692413,3.6950440406799316
276,0.17515058815479279,3.7182188034057617
277,0.17788520455360413,3.721362829208374
278,0.17176632583141327,3.7340917587280273
279,0.17102618515491486,3.708613872528076
280,0.17657780647277832,3.7536282539367676
281,0.17243647575378418,3.7149434089660645
282,0.17427626252174377,3.7592973709106445
283,0.17159420251846313,3.7595889568328857
284,0.17612512409687042,3.7663228511810303
285,0.18093062937259674,3.7446560859680176
286,0.17195576429367065,3.76339054107666
287,0.17537164688110352,3.7826013565063477
288,0.1712062507867813,3.772188663482666
289,0.17169725894927979,3.7989444732666016
290,0.17265965044498444,3.8160369396209717
291,0.17463190853595734,3.783504009246826
292,0.1712426394224167,3.825978994369507
293,0.17508313059806824,3.8231360912323
294,0.17487888038158417,3.833495616912842
295,0.17070327699184418,3.8316071033477783
296,0.17007893323898315,3.853785276412964
297,0.23333300650119781,3.8624167442321777
298,0.17026612162590027,3.8631186485290527
299,0.17887826263904572,3.873507499694824
300,0.17042919993400574,3.8459181785583496
301,0.17143984138965607,3.88813853263855
302,0.1703314185142517,3.8782689571380615
303,0.1698291003704071,3.8510477542877197
