Epoch,disc_loss,gen_loss
0,0.6714485287666321,0.7633217573165894
1,0.6619963049888611,0.7806983590126038
2,0.6384908556938171,0.8071585297584534
3,0.6591483950614929,0.7882542014122009
4,0.6375349760055542,0.803388774394989
5,0.6173126697540283,0.8225513100624084
6,0.6247914433479309,0.7923014760017395
7,0.6255314350128174,0.830129861831665
8,0.6388176679611206,0.8382920622825623
9,0.6451941132545471,0.8146358728408813
10,0.6054142117500305,0.842074990272522
11,0.6431698799133301,0.7480946183204651
12,0.6294370889663696,0.7671868205070496
13,0.6362159848213196,0.8306989669799805
14,0.6544855833053589,0.881434977054596
15,0.6340457201004028,0.8059356808662415
16,0.6378180980682373,0.8794450163841248
17,0.6815378069877625,0.8483277559280396
18,0.64421147108078,0.8801146745681763
19,0.6302151083946228,0.8516852855682373
20,0.6335793733596802,0.9845986366271973
21,0.6793494820594788,0.9390227794647217
22,0.6368463635444641,0.831866443157196
23,0.5262823104858398,0.7919702529907227
24,0.5710773468017578,0.8161149621009827
25,0.5718371868133545,0.9792031645774841
26,0.5559161305427551,0.9316349029541016
27,0.6121333837509155,0.8902826309204102
28,0.5399648547172546,0.817363440990448
29,0.620108425617218,0.9065471887588501
30,0.4989140033721924,0.7611656188964844
31,0.5882864594459534,0.959488570690155
32,0.6519752144813538,0.963947594165802
33,0.549127459526062,1.1679377555847168
34,0.5511876940727234,1.058513879776001
35,0.446637898683548,1.1633999347686768
36,0.47056844830513,1.1786891222000122
37,0.5554763674736023,1.1380568742752075
38,0.5457667112350464,1.069873332977295
39,0.48265984654426575,0.9942193627357483
40,0.6195265650749207,1.0009759664535522
41,0.45608317852020264,0.9575490355491638
42,0.5887227654457092,1.1804231405258179
43,0.5295825600624084,0.9302554130554199
44,0.615170419216156,0.8808022141456604
45,0.43330276012420654,0.8951585292816162
46,0.5158872604370117,1.2444148063659668
47,0.3693099021911621,1.1752688884735107
48,0.4437202215194702,1.4087448120117188
49,0.5363619923591614,1.1724777221679688
50,0.4452441930770874,0.9813761711120605
51,0.48752066493034363,1.393552541732788
52,0.4755061864852905,1.185957431793213
53,0.5203693509101868,1.1136232614517212
54,0.5573951601982117,0.9377670288085938
55,0.41400206089019775,1.6245681047439575
56,0.5979902148246765,1.2252153158187866
57,0.41975438594818115,1.036348581314087
58,0.5893732905387878,1.418268084526062
59,0.4570896625518799,1.2809252738952637
60,0.4985222816467285,1.3185542821884155
61,0.3763132393360138,1.483802080154419
